aeolak_set,2023-09-21T00:00:00.000+00:00,buy,41,50.0,142.0,92.0,100.0,96.0,,626ca573f40db600829c9d0e
aeolak_set,2023-09-21T00:00:00.000+00:00,closed,5,170.0,180.0,10.0,170.0,175.0,,626ca573f40db600829c9d0e
aeolak_set,2023-09-24T00:00:00.000+00:00,sell,34,154.0,250.0,96.0,190.0,202.0,,626ca573f40db600829c9d0e
aeolak_set,2023-09-22T00:00:00.000+00:00,closed,2,190.0,199.0,9.0,194.5,194.5,,626ca573f40db600829c9d0e
aeolak_set,2023-09-22T00:00:00.000+00:00,buy,48,60.0,140.0,80.0,100.0,100.0,,626ca573f40db600829c9d0e
aeolak_set,2023-09-22T00:00:00.000+00:00,sell,27,165.0,220.0,55.0,195.0,192.5,,626ca573f40db600829c9d0e
aeolak_set,2023-09-23T00:00:00.000+00:00,sell,26,165.0,220.0,55.0,192.5,192.5,,626ca573f40db600829c9d0e
aeolak_set,2023-09-23T00:00:00.000+00:00,closed,4,180.0,210.0,30.0,190.0,195.0,,626ca573f40db600829c9d0e
aeolak_set,2023-09-24T00:00:00.000+00:00,buy,59,40.0,150.0,110.0,100.0,95.0,,626ca573f40db600829c9d0e
aeolak_set,2023-09-26T00:00:00.000+00:00,sell,32,154.0,300.0,146.0,210.0,227.0,,626ca573f40db600829c9d0e
aeolak_stock,2023-09-24T00:00:00.000+00:00,sell,91,40.0,90.0,50.0,55.0,65.0,,626ca573f40db600829c9d11
aeolak_stock,2023-09-23T00:00:00.000+00:00,buy,49,25.0,40.0,15.0,35.0,32.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-24T00:00:00.000+00:00,buy,16,33.0,36.0,3.0,35.0,34.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-27T00:00:00.000+00:00,sell,106,30.0,80.0,50.0,50.0,55.0,,626ca573f40db600829c9d11
aeolak_stock,2023-09-27T00:00:00.000+00:00,buy,50,16.0,40.0,24.0,31.0,28.0,,626ca573f40db600829c9d11
aeolak_stock,2023-09-22T00:00:00.000+00:00,closed,11,35.0,60.0,25.0,45.0,47.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-23T00:00:00.000+00:00,closed,11,40.0,53.0,13.0,45.0,46.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-21T00:00:00.000+00:00,sell,69,40.0,85.0,45.0,55.0,62.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-22T00:00:00.000+00:00,buy,48,25.0,40.0,15.0,35.0,32.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-22T00:00:00.000+00:00,sell,70,40.0,85.0,45.0,56.5,62.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-25T00:00:00.000+00:00,closed,4,45.0,50.0,5.0,47.5,47.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-26T00:00:00.000+00:00,sell,99,40.0,80.0,40.0,55.0,60.0,,626ca573f40db600829c9d11
aeolak_stock,2023-09-24T00:00:00.000+00:00,closed,19,39.0,55.0,16.0,47.0,47.0,,626ca573f40db600829c9d11
aeolak_stock,2023-09-25T00:00:00.000+00:00,sell,104,40.0,85.0,45.0,55.0,62.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-26T00:00:00.000+00:00,buy,42,25.0,40.0,15.0,35.0,32.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-21T00:00:00.000+00:00,buy,82,25.0,40.0,15.0,35.0,32.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-25T00:00:00.000+00:00,buy,43,25.0,40.0,15.0,35.0,32.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-21T00:00:00.000+00:00,closed,9,40.0,50.0,10.0,41.0,45.0,,626ca573f40db600829c9d11
aeolak_stock,2023-09-26T00:00:00.000+00:00,closed,9,35.0,53.0,18.0,45.0,44.0,,626ca573f40db600829c9d11
aeolak_stock,2023-09-27T00:00:00.000+00:00,closed,11,33.0,50.0,17.0,44.0,41.5,,626ca573f40db600829c9d11
aeolak_stock,2023-09-23T00:00:00.000+00:00,sell,89,40.0,80.0,40.0,52.5,60.0,,626ca573f40db600829c9d11
afuris_prime_barrel,2023-09-25T00:00:00.000+00:00,buy,119,2.0,4.0,2.0,2.5,3.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-25T00:00:00.000+00:00,sell,168,2.0,10.0,8.0,5.0,6.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-26T00:00:00.000+00:00,buy,123,2.0,4.0,2.0,2.0,3.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-25T00:00:00.000+00:00,closed,13,1.0,5.0,4.0,5.0,3.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-24T00:00:00.000+00:00,sell,177,2.0,10.0,8.0,5.0,6.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-21T00:00:00.000+00:00,closed,38,2.0,6.0,4.0,4.0,4.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-27T00:00:00.000+00:00,closed,26,3.0,6.0,3.0,4.0,4.5,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-27T00:00:00.000+00:00,buy,120,1.0,4.0,3.0,2.0,2.5,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-26T00:00:00.000+00:00,sell,148,2.0,10.0,8.0,5.0,6.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-23T00:00:00.000+00:00,buy,125,1.0,4.0,3.0,2.0,2.5,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-23T00:00:00.000+00:00,sell,162,3.0,12.0,9.0,5.0,7.5,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-22T00:00:00.000+00:00,closed,30,3.0,8.0,5.0,4.0,5.5,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-21T00:00:00.000+00:00,sell,158,2.0,9.0,7.0,5.0,5.5,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-27T00:00:00.000+00:00,sell,156,3.0,11.0,8.0,5.0,7.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-23T00:00:00.000+00:00,closed,37,2.0,7.0,5.0,5.0,4.5,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-24T00:00:00.000+00:00,buy,122,1.0,4.0,3.0,2.0,2.5,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-24T00:00:00.000+00:00,closed,40,3.0,7.0,4.0,5.0,5.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-21T00:00:00.000+00:00,buy,3,2.0,4.0,2.0,3.0,3.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-26T00:00:00.000+00:00,closed,24,2.0,6.0,4.0,5.0,4.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-22T00:00:00.000+00:00,sell,162,3.0,11.0,8.0,5.0,7.0,,639a941c74b02f008887784b
afuris_prime_barrel,2023-09-22T00:00:00.000+00:00,buy,111,2.0,3.0,1.0,2.0,2.5,,639a941c74b02f008887784b
afuris_prime_link,2023-09-27T00:00:00.000+00:00,buy,2295,1.0,3.0,2.0,2.0,2.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-23T00:00:00.000+00:00,sell,156,3.0,7.0,4.0,4.0,5.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-22T00:00:00.000+00:00,buy,10183,1.0,3.0,2.0,2.0,2.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-22T00:00:00.000+00:00,sell,166,3.0,7.0,4.0,4.0,5.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-25T00:00:00.000+00:00,buy,8153,1.0,3.0,2.0,2.0,2.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-26T00:00:00.000+00:00,sell,150,3.0,7.0,4.0,4.0,5.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-21T00:00:00.000+00:00,closed,12,1.0,4.0,3.0,3.0,2.5,,639a941d74b02f008887784d
afuris_prime_link,2023-09-24T00:00:00.000+00:00,closed,28,2.0,6.0,4.0,4.0,4.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-24T00:00:00.000+00:00,sell,159,3.0,7.0,4.0,4.0,5.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-27T00:00:00.000+00:00,closed,7,3.0,4.0,1.0,4.0,3.5,,639a941d74b02f008887784d
afuris_prime_link,2023-09-27T00:00:00.000+00:00,sell,174,3.0,7.0,4.0,4.0,5.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-26T00:00:00.000+00:00,closed,16,2.0,5.0,3.0,3.0,3.5,,639a941d74b02f008887784d
afuris_prime_link,2023-09-25T00:00:00.000+00:00,sell,137,3.0,7.0,4.0,4.0,5.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-25T00:00:00.000+00:00,closed,13,3.0,6.0,3.0,4.0,4.5,,639a941d74b02f008887784d
afuris_prime_link,2023-09-23T00:00:00.000+00:00,buy,10160,1.0,3.0,2.0,2.0,2.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-21T00:00:00.000+00:00,buy,9097,1.0,3.0,2.0,2.0,2.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-23T00:00:00.000+00:00,closed,30,2.0,5.0,3.0,4.0,3.5,,639a941d74b02f008887784d
afuris_prime_link,2023-09-26T00:00:00.000+00:00,buy,2278,1.0,3.0,2.0,2.0,2.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-21T00:00:00.000+00:00,sell,202,3.0,7.0,4.0,4.0,5.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-22T00:00:00.000+00:00,closed,28,3.0,5.0,2.0,4.0,4.0,,639a941d74b02f008887784d
afuris_prime_link,2023-09-24T00:00:00.000+00:00,buy,10159,1.0,3.0,2.0,2.0,2.0,,639a941d74b02f008887784d
afuris_prime_receiver,2023-09-23T00:00:00.000+00:00,sell,175,10.0,29.0,19.0,19.0,19.5,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-23T00:00:00.000+00:00,buy,4217,3.0,12.0,9.0,8.0,7.5,,639a941e74b02f0088877853
afuris_prime_receiver,2023-09-23T00:00:00.000+00:00,closed,89,10.0,20.0,10.0,15.0,15.0,,639a941e74b02f0088877853
